gvkey,primary_permno
009911,71889
009912,71918
009913,71926
009914,71934
009916,71942
009917,71969
009918,58915
009919,71985
009920,26067
009921,72005
009922,17523
009923,72013
009924,72040
009925,72048
009926,49816
009928,40870
009929,60716
009930,72056
009931,72064
009932,72072
009934,47853
009935,72101
009937,72128
009938,68689
009939,72136
009940,36695
009941,72179
009942,55060
009943,36708
009944,57672
009945,67352
009946,43473
009947,14525
009949,72195
009950,72208
009951,72216
009952,11760
009953,72224
009954,72232
009955,53356
009956,72259
009958,92022
009959,72275
009962,43940
009963,44062
009964,10077
009965,20079
009966,72291
009967,45604
009968,60847
009969,72304
009971,14349
009973,72339
009975,58923
009977,39263
009981,72390
009984,36732
009985,36740
009986,72398
009988,16715
009989,47976
009990,48872
009991,36759
009993,72443
009994,65410
009996,24598
009997,72478
009998,36767
009999,72486
010000,39220
010001,21450
010002,72696
010003,26446
010004,36775
010005,72494
010006,75946
010007,36791
010008,43481
010009,72515
010010,72523
010011,72531
010012,54068
010013,71124
010014,36804
010015,72558
010016,43350
010017,24651
010020,49234
010021,60222
010022,72603
010023,72630
010024,72638
010025,72646
010026,92057
010028,72654
010030,18438
010031,53399
010032,72662
010033,72710
010035,72726
010036,62412
010037,36847
010038,72785
010039,25216
010040,72793
010041,72814
010042,72822
010043,36927
010044,92073
010045,50411
010048,72849
010049,41873
010052,56047
010054,36863
010056,36898
010060,22998
010061,72857
010062,78783
010063,27254
010064,72873
010066,14592
010067,45882
010068,45735
010069,72900
010070,72902
010071,65074
010072,72937
010074,42868
010075,42681
010076,72945
010081,53276
010082,23421
010084,72953
010085,72961
010086,72980
010087,72988
010088,14605
010089,73008
010090,73016
010091,20407
010092,18198
010093,36978
010095,36986
010096,64653
010097,58464
010099,47909
010100,73032
010103,73067
010106,39060
010107,73075
010108,73083
010109,27764
010110,73091
010111,73104
010112,73112
010114,36994
010115,73139
010116,73147
010117,73163
010119,73171
010120,45380
010121,66325
010123,73198
010124,73219
010127,50921
010128,73235
010129,73243
010130,73251
010131,27676
010132,79673
010134,73294
010135,62711
010137,12385
010138,73323
010140,73331
010141,73350
010142,73358
010143,61858
010144,73366
010146,76924
010147,37014
010148,73382
010149,73430
010150,18796
010151,54981
010152,73438
010153,48645
010154,73446
010156,14656
010158,66712
010159,37022
010160,24037
010161,73462
010162,59125
010163,26454
010164,67045
010165,73489
010166,92161
010167,73497
010170,73526
010173,57963
010174,20693
010176,92180
010177,73542
010178,56469
010179,73569
010180,73577
010181,73585
010182,54471
010184,73606
010185,73614
010186,43967
010187,68144
010188,76851
010190,44951
010191,37049
010192,63351
010193,73649
010194,73665
010195,52396
010196,73673
010197,21709
010198,47861
010199,37065
010200,73681
010202,73700
010203,73702
010204,73729
010206,60724
010207,37073
010208,73753
010209,73780
010210,73788
010211,73796
010212,45524
010213,73817
010215,44345
010216,66720
010218,73860
010220,73868
010221,66739
010224,28257
010226,73892
010227,17822
010228,59598
010229,73905
010230,73913
010231,73921
010232,73940
010233,92217
010235,65429
010236,43334
010237,73956
010238,58625
010240,73999
010242,74019
010243,37102
010244,92225
010245,74027
010246,74043
010247,52038
010248,74051
010250,74070
010251,74078
010252,74086
010253,74107
010254,74115
010255,74123
010256,74131
010257,74150
010258,74158
010259,74166
010260,74174
010261,62738
010262,46375
010263,92233
010264,74182
010265,39837
010266,74203
010268,74211
010269,62746
010270,74230
010271,76022
010273,92241
010274,74238
010275,64362
010276,59790
010277,37161
010278,74246
010279,87653
010280,51035
010281,74289
010282,65744
010283,74297
010284,61866
010286,62420
010287,74318
010289,74326
010290,37110
010291,74334
010292,30728
010293,74369
010294,74377
010295,74385
010296,74393
010297,74406
010298,43983
010299,74414
010300,74422
010301,18681
010302,74465
010303,74473
010304,74481
010305,74500
010306,79873
010307,11633
010308,74502
010310,74529
010312,60353
010314,74537
010315,74545
010317,74561
010318,62439
010320,28548
010321,74580
010323,39466
010324,74588
010325,47044
010326,66333
010329,74617
010330,74625
010331,58800
010332,15560
010333,58704
010334,60361
010335,74641
010336,74660
010337,74668
010339,48987
010340,74676
010341,13383
010345,42219
010346,92321
010348,74721
010349,74740
010351,74764
010352,74772
010353,65752
010355,74801
010356,74820
010357,37217
010359,37196
010360,63378
010361,92340
010362,74828
010364,74836
010366,74844
010368,74852
010369,37225
010370,58712
010371,37233
010372,64661
010373,50171
010374,44513
010375,66106
010376,74887
010377,92364
010378,92372
010379,74895
010380,74908
010381,74916
010382,92399
010384,74924
010385,91321
010386,74932
010387,74967
010388,74975
010389,71336
010390,57007
010391,40061
010392,92401
010393,75030
010394,75046
010395,92420
010396,75054
010397,75062
010398,57736
010399,75089
010400,75097
010401,65082
010402,55933
010403,75110
010404,75118
010405,43123
010406,75126
010407,44329
010408,75169
010409,75177
010410,75185
010411,63773
010412,69024
010413,37268
010414,75206
010415,65090
010416,75214
010417,60142
010418,75249
010419,44812
010420,75257
010421,75265
010422,75273
010424,75281
010425,49293
010426,66114
010427,75302
010428,75329
010429,64813
010430,75337
010431,75345
010432,75353
010433,75361
010434,75380
010435,75388
010436,75396
010437,75409
010438,75417
010439,75433
010440,48151
010441,75460
010443,26542
010444,74246
010445,58157
010446,75476
010448,75484
010449,37276
010450,75492
010451,43617
010452,75505
010453,51369
010454,75513
010455,75521
010456,75540
010457,58122
010458,75548
010459,75564
010460,75572
010461,75599
010462,75601
010463,75620
010464,75628
010465,75636
010466,37284
010467,75644
010473,59803
010480,62076
010482,14736
010483,75687
010484,79641
010485,64370
010486,62084
010487,75708
010488,58093
010489,75724
010490,27940
010493,75732
010495,26788
010496,63001
010497,75759
010498,40694
010499,15579
010501,54682
010503,41523
010504,20391
010507,24563
010509,75767
010510,14760
010511,53751
010512,10191
010513,75775
010515,75791
010516,62447
010517,37305
010518,75804
010519,23579
010520,50497
010521,75847
010522,51327
010523,75855
010524,75863
010525,75871
010526,75890
010527,75919
010528,75927
010530,62092
010532,75943
010534,75951
010535,75970
010536,75978
010537,75986
010538,26665
010539,76014
010540,38578
010541,45129
010542,76057
010543,11948
010545,62754
010547,76073
010548,57162
010549,76081
010550,76100
010551,37640
010552,76102
010553,76129
010554,48573
010555,76137
010556,76153
010557,76161
010558,42462
010560,75270
010561,61874
010562,49760
010563,76188
010564,76196
010565,50606
010566,55167
010567,76209
010568,78410
010569,76225
010570,56901
010571,17340
010572,76241
010573,76260
010574,76268
010576,40483
010577,92495
010578,62105
010579,76305
010580,40635
010581,14795
010582,55570
010583,76321
010585,76340
010586,92508
010587,26462
010588,48696
010589,76348
010590,76356
010592,92516
010593,61057
010594,42315
010595,76399
010597,37399
010598,68718
010599,48709
010600,76436
010601,24491
010602,76452
010603,76479
010604,76487
010605,76495
010607,76508
010608,40221
010609,14816
010610,76516
010611,63028
010612,56135
010613,76524
010614,62308
010615,76532
010617,48426
010618,60580
010619,63036
010621,61663
010622,76559
010623,76567
010625,49787
010626,76583
010628,76604
010630,76612
010631,76639
010632,76647
010633,62455
010634,92524
010636,61196
010637,92532
010638,76663
010639,61065
010640,57234
010642,56530
010643,76719
010644,76727
010646,76735
010648,76743
010649,25574
010650,76751
010651,76770
010652,37444
010653,76794
010656,76807
010657,76815
010658,37460
010660,76823
010663,14824
010664,76850
010665,64821
010666,42542
010668,37479
010669,19051
010671,67774
010672,58472
010673,65437
010675,76874
010676,46324
010677,60732
010681,76903
010683,76911
010684,27182
010685,76946
010686,76962
010687,76989
010688,43158
010689,57891
010691,57787
010692,61209
010693,77017
010695,52855
010697,18200
010699,17277
010703,47183
010704,77076
010705,47300
010706,51991
010707,37487
010709,77121
010710,77140
010712,77164
010713,18956
010714,54877
010715,46711
010716,77201
010717,77228
010719,60003
010720,65779
010722,77252
010723,42518
010724,45647
010725,77287
010726,65787
010728,92575
010730,62113
010731,58720
010732,77295
010733,12010
010734,77332
010735,55001
010736,78426
010738,77359
010740,92583
010741,77367
010742,77375
010743,61217
010744,75247
010747,51465
010748,77412
010751,77463
010752,77471
010754,92591
010755,40299
010756,77527
010757,48389
010758,55095
010759,65795
010761,15215
010764,62463
010767,54252
010768,77551
010769,75191
010770,54287
010771,77578
010772,77586
010773,77594
010774,14859
010775,77615
010777,59600
010778,37524
010779,77631
010781,77650
010785,77658
010786,77666
010787,45356
010788,77682
010789,76185
010790,59811
010791,77703
010792,77711
010793,77730
010794,77746
010795,19596
010797,77754
010798,49111
010799,67790
010800,50307
010801,17929
010802,37751
010803,37532
010804,77762
010805,92639
010807,77797
010808,58333
010809,42569
010810,22664
010811,26796
010812,77826
010813,50278
010815,50956
010816,19131
010817,77834
010818,26366
010819,77842
010820,44003
010822,77869
010823,14867
010824,42171
010825,77885
010826,63386
010827,77893
010828,77914
010830,77957
010832,77973
010836,78028
010837,26921
010838,78036
010839,78044
010840,65306
010841,78079
010842,78087
010843,78095
010845,28302
010846,28310
010847,48098
010848,78116
010849,78132
010850,78159
010851,57605
010852,78175
010855,14883
010857,15659
010858,54746
010859,44433
010860,24985
010861,78212
010862,37540
010864,78255
010867,48725
010868,78263
010869,78298
010873,14912
010874,78343
010875,78351
010877,63781
010878,37575
010879,78386
010880,78394
010881,37583
010883,78466
010884,14955
010885,63802
010887,37604
010888,78530
010889,51983
010890,78554
010891,78562
010894,59300
010895,78626
010896,57744
010897,28265
010898,78669
010899,65808
010902,78749
010903,92655
010904,78384
010905,53663
010906,41371
010907,54420
010909,51588
010913,78800
010914,63810
010915,20968
010916,78829
010917,92690
010918,46949
010920,87447
010921,25080
010922,78880
010923,78888
010924,41144
010925,49867
010928,92727
010929,78941
010930,78960
010931,78968
010932,78984
010933,26200
010934,78992
010935,79004
010936,79012
010937,92751
010938,79039
010940,79055
010942,79071
010943,37663
010944,51713
010945,54930
010946,28847
010948,79119
010949,79127
010950,48565
010952,15034
010956,15042
010958,79135
010959,79143
010960,79151
010961,79170
010962,37671
010963,79186
010964,79194
010965,45807
010966,44177
010967,37698
010968,79223
010969,25937
010970,15069
010971,79231
010972,79250
010973,79258
010974,15077
010975,79266
010978,79274
010979,79282
010981,79303
010982,66341
010983,17830
010984,39087
010989,79311
010990,79330
010991,79338
010992,79354
010993,16117
010994,78387
010995,79389
010996,79397
010997,54869
010998,65103
010999,67360
011001,46260
011002,55298
011003,47917
011006,41291
011007,62762
011008,37719
011010,81561
011012,59619
011013,79434
011014,78513
011016,79485
011017,16555
011018,80288
011019,37727
011020,79506
011022,79549
011023,79565
011024,54957
011025,58130
011027,79573
011028,79581
011030,79629
011031,76472
011032,79637
011033,79653
011034,92794
011035,66368
011037,79688
011038,14891
011039,79696
011040,26681
011042,79709
011043,79717
011047,38930
011048,79760
011049,46594
011050,48119
011051,79776
011052,24424
011054,79784
011055,79805
011056,26606
011058,79840
011059,37778
011060,43553
011061,37786
011062,79848
011063,92815
011064,79856
011065,79864
011066,40248
011068,79872
011069,37794
011070,79901
011071,79928
011074,79944
011076,79979
011077,54885
011082,79987
011083,80005
011084,80013
011085,47554
011088,80064
011089,58069
011090,80099
011091,61698
011092,80120
011093,51019
011094,80128
011095,80136
011096,37807
011097,80144
011098,80152
011099,80179
011101,47810
011102,80187
011103,80195
011104,80208
011105,15149
011106,80216
011107,80224
011109,80267
011110,80275
011111,80283
011113,63044
011114,80304
011115,27043
011117,80347
011118,44492
011119,80355
011121,80390
011122,80398
011123,80419
011124,81116
011125,42390
011126,80427
011127,80435
011128,78388
011129,80451
011130,27238
011131,47968
011132,80486
011133,80494
011134,63394
011135,80515
011136,80523
011137,53997
011138,58050
011139,62471
011141,63052
011142,40643
011144,80550
011145,80566
011147,79860
011148,49314
011150,12278
011151,80603
011152,47781
011153,80611
011155,37815
011159,80638
011160,80646
011161,61700
011162,80654
011163,23202
011164,80689
011165,80718
011166,80726
011167,80734
011168,80742
011169,92874
011170,78064
011171,80769
011172,80785
011173,80793
011174,80062
011175,80814
011176,80822
011177,80849
011178,80857
011179,44556
011180,80873
011181,50593
011182,80881
011183,80900
011184,80929
011185,59627
011186,80945
011188,23448
011190,80980
011191,57808
011193,81016
011194,81024
011196,14306
011197,81032
011198,45153
011199,59141
011200,81075
011201,81083
011202,81091
011203,81104
011204,81112
011205,81139
011206,92903
011208,81147
011209,81155
011210,81163
011211,81171
011212,66297
011213,81190
011215,42948
011216,81198
011217,92930
011218,81219
011219,37874
011220,28388
011221,81227
011223,81243
011224,81251
011225,45348
011226,46914
011227,78389
011228,15202
011229,92946
011230,48937
011233,81286
011234,81294
011236,61882
011238,76409
011239,81307
011240,92962
011241,50884
011242,50884
011243,45444
011244,43908
011247,50200
011248,51908
011249,45137
011252,45903
011253,81350
011254,52900
011256,81366
011257,56063
011259,55976
011260,61225
011261,81382
011262,37911
011263,81403
011264,19502
011265,81438
011266,19940
011267,81430
011268,81446
011269,81454
011270,92989
011271,51932
011273,15229
011274,40301
011275,81462
011276,37938
011277,15237
011278,65816
011279,81489
011280,22429
011282,39626
011284,38551
011285,26809
011286,81510
011287,81518
011288,24678
011289,93009
011290,81542
011291,86008
011294,57242
011295,81569
011296,21231
011297,59838
011298,57648
011300,53225
011301,52425
011302,81614
011303,45727
011304,24969
011305,81622
011306,57381
011308,81673
011309,81681
011310,81700
011312,46420
011313,46068
011314,19932
011315,81702
011316,81737
011317,81745
011318,81753
011319,23034
011321,43844
011322,81780
011323,61233
011324,47933
011325,81788
011327,81796
011328,39562
011329,81809
011332,64493
011333,45903
011334,67109
011335,81833
011336,81841
011337,81860
011338,37954
011339,81868
011340,68187
011343,42059
011344,68769
011345,81892
011347,23288
